Player,Cmp,PassAtt,PassYds,PassTD,PassInt,Sk,YdsLost,PassLng,Rate,RushAtt,RushYds,RushTD,RushLng,Tgt,Rec,RecYds,RecTD,RecLng,Fmb,FL,FirstDPass,FirstDPassPer,IAY,IAYPerPA,CAY,CAYPerCmp,CAYPerPA,PassYAC,YACPerCmp,PassDrops,DropPer,BadThrow,BadPer,Bltz,Hrry,Hits,Prss,PrssPer,Scrm,YdsPerScr,FirstDRush,RushYBC,YBCPerAtt,RushYAC,YACPerAtt,RushBrkTkl,AttPerBr,FirstDRec,RecYBC,YBCPerR,RecYAC,YACPerR,ADOT,RecBrkTkl,RecPerBr,RecDrop,DropPerRec,RecInt,Rat
Noah Fant,0,0,0,0,0,0,0,0,NA,0.11764705882352941,-0.4117647058823529,0,-0.11764705882352941,5.647058823529412,3.5294117647058822,41.11764705882353,0.17647058823529413,21,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-7,-3.5,0,0,0,NA,2.3076923076923075,14.588235294117647,3.335294117647059,26.529411764705884,7.976470588235294,5.9,0.35294117647058826,3.1,0.4117647058823529,7.017647058823529,0.17647058823529413,83.60588235294118
Nyheim Hines,0,0,0,0,0,0,0,0,NA,3.823529411764706,19.705882352941178,0.23529411764705882,10.705882352941176,4.352941176470588,3.588235294117647,25.41176470588235,0.11764705882352941,11.470588235294118,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,11.5,2.66875,9.4375,2.475,0.5,4,1.625,-0.29411764705882354,-0.15294117647058825,25.705882352941178,7.905882352941177,0.5411764705882354,0.17647058823529413,4.5,0,0,0.058823529411764705,87.40588235294118
O.J. Howard,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.529411764705882,2.9411764705882355,43.529411764705884,0.4117647058823529,24,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,28.647058823529413,8.83125,14.882352941176471,6.20625,10.635294117647058,0.11764705882352941,2.5,0.29411764705882354,6.729411764705882,0.17647058823529413,95.03529411764706
Odell Beckham Jr.,0.11764705882352941,0.17647058823529413,3.9411764705882355,0.058823529411764705,0,0,0,3.9411764705882355,105.53333333333333,0.35294117647058826,4.705882352941177,0.058823529411764705,3.5625,9,4.9411764705882355,69.88235294117646,0.35294117647058826,30.1875,0,0,0.6666666666666666,66.66666666666667,37,37,20.333333333333332,30.5,20.333333333333332,2,3,0,0,0,0,0.6666666666666666,0,0,0,0,0,NA,0.6,5.2,3.3,10.8,5.4,0,NA,3.375,51.588235294117645,10.98125,18.294117647058822,3.61875,15.147058823529411,0.11764705882352941,5.5,0.17647058823529413,1.6941176470588235,0.35294117647058826,72.65294117647059
Olabisi Johnson,0,0,0,0,0,0,0,0,NA,0.058823529411764705,0.35294117647058826,0,0.35294117647058826,3.176470588235294,2.1176470588235294,22.764705882352942,0.17647058823529413,13.705882352941176,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,2,2,0,NA,1.5,17.058823529411764,9.25,5.705882352941177,2.20625,10.329411764705883,0.058823529411764705,3,0,0,0.058823529411764705,91.48235294117647
Patrick Laird,0,0,0,0,0,0,0,0,NA,4.411764705882353,14.117647058823529,0.058823529411764705,7.176470588235294,2.4705882352941178,1.9411764705882353,16,0,8.647058823529411,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0833333333333333,9.714285714285714,2.8642857142857143,7.428571428571429,1.5285714285714285,0.42857142857142855,4.6,1.4545454545454546,3.7333333333333334,1.5357142857142858,14.4,5.807142857142857,1.64,0.2,4,0.13333333333333333,2.6666666666666665,0,84.85333333333334
Patrick Mahomes,23.647058823529413,36.76470588235294,307.70588235294116,2.7058823529411766,0.7647058823529411,1.7647058823529411,13.176470588235293,45,107.89411764705882,3.176470588235294,13,0.058823529411764705,6.555555555555555,0.058823529411764705,0,0,0,0,0.29411764705882354,0.11764705882352941,14.294117647058824,37.32941176470588,316.88235294117646,8.66470588235294,143.47058823529412,6.311764705882353,4.023529411764706,164.23529411764707,7.152941176470589,2.0588235294117645,5.852941176470589,6,17.311764705882354,9.882352941176471,5.294117647058823,3.823529411764706,10.882352941176471,26.323529411764707,1.3529411764705883,6.4,1.0714285714285714,14.357142857142858,3.057142857142857,1.4285714285714286,0.3642857142857143,0.07142857142857142,6,0,0,NA,0,NA,24,0,NA,0,0,1,0
Paul Richardson,0,0,0,0,0,0,0,0,NA,0.17647058823529413,0.5294117647058824,0,0.5294117647058824,4.529411764705882,2.823529411764706,29.823529411764707,0.23529411764705882,15.647058823529411,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.6666666666666666,0,NA,2.0833333333333335,24.176470588235293,10.066666666666666,5.647058823529412,1.8933333333333333,11.423529411764706,0.058823529411764705,2,0.11764705882352941,6.723529411764706,0.11764705882352941,82.44705882352942
Peyton Barber,0,0,0,0,0,0,0,0,NA,12.882352941176471,44.76470588235294,0.29411764705882354,11.411764705882353,1.3529411764705883,0.9411764705882353,4,0,3.1176470588235294,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,23.176470588235293,1.6470588235294117,21.58823529411765,1.4705882352941178,0.5882352941176471,13.785714285714286,0.2222222222222222,1.3636363636363635,0.82,4.818181818181818,3.77,1.2181818181818183,0.2727272727272727,2,0.18181818181818182,6.818181818181818,0.09090909090909091,65.14545454545454
Pharoh Cooper,0,0,0,0,0,0,0,0,NA,0.058823529411764705,0.11764705882352941,0,0.11764705882352941,2.4705882352941178,1.7647058823529411,18.58823529411765,0.058823529411764705,13.235294117647058,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,NA,1.3,12.411764705882353,8.3,6.176470588235294,3.1857142857142855,9.847058823529412,0,NA,0.058823529411764705,1.4705882352941178,0,87.23529411764706
Philip Rivers,21.705882352941178,33.1764705882353,277.29411764705884,2,0.9411764705882353,1.9411764705882353,12.058823529411764,42.35294117647059,100.26470588235294,0.8823529411764706,0.5882352941176471,0,1.5454545454545454,0,0,0,0,0,0.23529411764705882,0.058823529411764705,13.117647058823529,37.05882352941177,288,8.73529411764706,144,6.9941176470588236,4.4941176470588236,133.2941176470588,6.105882352941176,1.5294117647058822,4.641176470588236,5.176470588235294,15.870588235294118,8.882352941176471,2.5294117647058822,3.3529411764705883,7.823529411764706,22.111764705882354,0.23529411764705882,5.833333333333333,0.09090909090909091,0.9090909090909091,0.8363636363636363,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phillip Dorsett,0,0,0,0,0,0,0,0,NA,0.35294117647058826,2.411764705882353,0,2.0588235294117645,4,3,33.411764705882355,0.47058823529411764,16.705882352941178,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,12.333333333333334,6.166666666666667,1.3333333333333333,0.6666666666666666,0,NA,2.076923076923077,25.6875,8.24,9.8125,2.6333333333333333,10.09375,0.125,2,0.0625,1.25,0.25,102.58125
Phillip Lindsay,0,0,0,0,0,0,0,0,NA,12.058823529411764,52.470588235294116,0.35294117647058826,16.529411764705884,3.176470588235294,2.2941176470588234,13.823529411764707,0.058823529411764705,9.411764705882353,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.375,29.294117647058822,2.5058823529411764,23.176470588235293,1.9529411764705882,0.9411764705882353,10.272727272727273,0.6666666666666666,-4.5,-2.1846153846153844,19.1875,8.007692307692308,-1.3125,0.125,2.5,0.5,18.80625,0,77.23125
Raheem Mostert,0,0,0,0,0,0,0,0,NA,10.705882352941176,52.1764705882353,0.47058823529411764,16.41176470588235,1.588235294117647,1.0588235294117647,10,0.058823529411764705,8.588235294117647,0.11764705882352941,0.11764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.411764705882353,31.529411764705884,3.0529411764705885,20.647058823529413,2.0588235294117645,0.8823529411764706,7.777777777777778,0.38461538461538464,0.3076923076923077,0.13636363636363635,12.76923076923077,7.754545454545455,1.0153846153846153,0.15384615384615385,1.5,0.15384615384615385,10.253846153846153,0,76.43846153846154
Randall Cobb,0,0.11764705882352941,0,0,0,0,0,0,39.6,0.11764705882352941,0.6470588235294118,0,0.4117647058823529,5.176470588235294,3.4705882352941178,41.11764705882353,0.23529411764705882,18.58823529411765,0.058823529411764705,0.058823529411764705,0,0,3.5,3.5,0,NA,0,0,NA,0,0,0.5,50,0.5,0.5,0,0.5,50,0,NA,0,6,3,5,2.5,0,NA,2.3333333333333335,22.764705882352942,5.988235294117647,18.352941176470587,5.194117647058824,6.988235294117647,0.23529411764705882,3.75,0.47058823529411764,9.811764705882354,0.11764705882352941,91.56470588235294
Rashaad Penny,0,0,0,0,0,0,0,0,NA,6.470588235294118,30.764705882352942,0.17647058823529413,12.352941176470589,1.1176470588235294,0.7647058823529411,6.352941176470588,0.058823529411764705,3.411764705882353,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,16.294117647058822,1.9941176470588236,14.470588235294118,1.8352941176470587,0.5294117647058824,6.916666666666667,0.5714285714285714,-2.142857142857143,-1.25,17.571428571428573,9.95,3.142857142857143,0.14285714285714285,4,0.2857142857142857,10,0.14285714285714285,73.15714285714286
Rashard Higgins,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.6470588235294117,2.6470588235294117,42.529411764705884,0.23529411764705882,20.58823529411765,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2142857142857144,33.588235294117645,13.45625,8.941176470588236,3.51875,12.376470588235295,0.058823529411764705,6,0.058823529411764705,1.9588235294117646,0.11764705882352941,98.80588235294118
Ray-Ray McCloud,0,0,0,0,0,0,0,0,NA,0.35294117647058826,4.0588235294117645,0,3.764705882352941,1.588235294117647,1.4705882352941178,6.647058823529412,0,5.647058823529412,0.23529411764705882,0.11764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,8,4,5.8,3.5,0,NA,0.8333333333333334,-1.25,-0.4666666666666667,8.3125,5.366666666666666,-0.575,0,NA,0,0,0,85.9
Rex Burkhead,0,0,0,0,0,0,0,0,NA,6.764705882352941,25.11764705882353,0.11764705882352941,7.705882352941177,2.411764705882353,1.7058823529411764,14.058823529411764,0.058823529411764705,10.588235294117647,0.11764705882352941,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7692307692307692,14,1.5866666666666667,14.466666666666667,1.9333333333333333,0.4,8.6,0.5,2.1875,1.8733333333333333,12.75,7.1866666666666665,2.625,0.125,4,0.125,3.33125,0.0625,82.85
Rhett Ellison,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.764705882352941,1.9411764705882353,18.941176470588236,0.11764705882352941,11.705882352941176,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4444444444444444,10.176470588235293,4.211764705882353,8.764705882352942,4.076470588235294,5.182352941176471,0.11764705882352941,2,0.17647058823529413,3.6294117647058823,0.058823529411764705,89.07058823529412
Richie James,0,0,0,0,0,0,0,0,NA,0.11764705882352941,-0.058823529411764705,0,-0.058823529411764705,2.2941176470588234,1.4705882352941178,25.529411764705884,0,19.41176470588235,0.23529411764705882,0.23529411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,-1.5,1,1,0.5,1,1.4545454545454546,12.8,6.976923076923077,16.133333333333333,12.576923076923077,7.38,0.3333333333333333,1.5,0.2,12.22,0.06666666666666667,88.58
Ricky Seals-Jones,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.823529411764706,1.9411764705882353,24.41176470588235,0.23529411764705882,17.176470588235293,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6363636363636365,17.705882352941178,9.073333333333334,6.705882352941177,4.873333333333333,10.788235294117648,0.058823529411764705,5,0.4117647058823529,13.235294117647058,0.11764705882352941,72.67647058823529
Rob Gronkowski,0,0,0,0,0,0,0,0,NA,0,0,0,0,5.0588235294117645,3.1176470588235294,44.705882352941174,0.35294117647058826,20.470588235294116,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.466666666666667,30.11764705882353,9.30625,14.588235294117647,4.65,13.01764705882353,0.058823529411764705,2,0.17647058823529413,2.5588235294117645,0.17647058823529413,89.82941176470588
Robby Anderson,0,0,0,0,0,0,0,0,NA,0.11764705882352941,-0.29411764705882354,0,-0.29411764705882354,6.0588235294117645,3.7058823529411766,51,0.35294117647058826,22,0.11764705882352941,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.5,-2.5,0,0,0,NA,2.8125,39.11764705882353,11.558823529411764,11.882352941176471,2.764705882352941,15.852941176470589,0,NA,0.35294117647058826,4.541176470588235,0.17647058823529413,87.9235294117647
Robert Foster,0,0,0,0,0,0,0,0,NA,0.058823529411764705,1.2941176470588236,0,1.2941176470588236,2.5294117647058822,0.9411764705882353,20.705882352941178,0.17647058823529413,14.294117647058824,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,20,2,2,0,NA,1.625,12.117647058823529,12.5,8.588235294117647,11.6625,24.541176470588237,0.058823529411764705,1,0.058823529411764705,2.9411764705882355,0.058823529411764705,73.41176470588236
Robert Tonyan,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.9411764705882355,2.588235294117647,29.705882352941178,0.6470588235294118,17.235294117647058,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1538461538461537,19.941176470588236,9.9375,9.764705882352942,2.9375,11.088235294117647,0,NA,0.058823529411764705,2.9411764705882355,0,116.56470588235294
Robert Woods,0,0,0,0,0,0,0,0,NA,1.4705882352941178,7.705882352941177,0.11764705882352941,7.0588235294117645,8.235294117647058,4.9411764705882355,53.64705882352941,0.11764705882352941,19.41176470588235,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5333333333333333,6.266666666666667,3.62,2.466666666666667,1.4,0.13333333333333333,2,2.8823529411764706,33.23529411764706,6.60625,20.41176470588235,4.175,9.66470588235294,0.17647058823529413,7.666666666666667,0.4117647058823529,4.411764705882353,0.35294117647058826,69.46470588235294
Ronald Jones II,0,0,0,0,0,0,0,0,NA,10.529411764705882,45.94117647058823,0.4117647058823529,11.941176470588236,2.0588235294117645,1.4705882352941178,8.882352941176471,0,7,0.11764705882352941,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7857142857142856,24.3125,1.80625,24.5,2,1.1875,6.714285714285714,0.38461538461538464,-0.06666666666666667,-0.21428571428571427,10.133333333333333,6.935714285714286,0.13999999999999999,0.26666666666666666,2,0.2,11.666666666666666,0,77.84
Ross Dwelley,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.7058823529411766,2,18.88235294117647,0.17647058823529413,12.647058823529411,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4545454545454546,10.411764705882353,6.182352941176471,8.470588235294118,3.723529411764706,6.929411764705883,0.058823529411764705,4,0,0,0.058823529411764705,91.21176470588236
Royce Freeman,0,0,0,0,0,0,0,0,NA,7.0588235294117645,29.41176470588235,0.11764705882352941,11.352941176470589,2.588235294117647,2.0588235294117645,12.647058823529411,0,6.9411764705882355,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4666666666666666,11.705882352941176,1.7941176470588236,17.705882352941178,2.6823529411764704,0.47058823529411764,7.071428571428571,0.6666666666666666,2.5714285714285716,1.0583333333333333,12.785714285714286,4.958333333333333,1.2357142857142858,0.2857142857142857,3.5,0.21428571428571427,6.071428571428571,0,80.76428571428572
Russell Gage,0.058823529411764705,0.058823529411764705,2.2941176470588234,0.058823529411764705,0,0,0,2.2941176470588234,158.3,0.23529411764705882,0.23529411764705882,0,0.058823529411764705,5.176470588235294,3.176470588235294,33.11764705882353,0.058823529411764705,14.705882352941176,0.058823529411764705,0.058823529411764705,1,100,37,37,37,37,37,2,2,0,0,0,0,1,0,1,1,100,0,NA,0,0,-0.5,1.3333333333333333,0.6666666666666666,0.3333333333333333,1,2.2142857142857144,21.764705882352942,7.45625,11.352941176470589,3.3125,8.535294117647059,0.058823529411764705,7,0.23529411764705882,2.8941176470588235,0.058823529411764705,77.32941176470588
Russell Wilson,22.58823529411765,33.76470588235294,267.11764705882354,2.2941176470588234,0.6470588235294118,3.1176470588235294,19.352941176470587,45,105.62941176470588,4.411764705882353,26,0.17647058823529413,17.75,0,0,0,0,0,0.47058823529411764,0.17647058823529413,12.117647058823529,33.1764705882353,310.29411764705884,9.264705882352942,156.23529411764707,7.070588235294117,4.805882352941176,110.88235294117646,4.982352941176471,1.1176470588235294,3.3117647058823527,5.647058823529412,17.68235294117647,12.235294117647058,5.176470588235294,3.0588235294117645,11.352941176470589,28.841176470588234,2.411764705882353,8.453333333333333,1.3529411764705883,24.11764705882353,4.964705882352941,1.8823529411764706,0.4176470588235294,0.11764705882352941,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Fitzpatrick,22.88235294117647,34.88235294117647,287.94117647058823,1.7647058823529411,1.2352941176470589,1.7058823529411764,8.647058823529411,39.23529411764706,93.0764705882353,4.882352941176471,22.11764705882353,0.29411764705882354,12.090909090909092,0.058823529411764705,0.058823529411764705,0,0,0,0.47058823529411764,0.058823529411764705,14.647058823529411,40.04705882352941,320.11764705882354,9.135294117647058,183,7.941176470588235,5.323529411764706,104.94117647058823,4.547058823529412,1.0588235294117647,3.164705882352941,5.764705882352941,16.36470588235294,12.647058823529411,3.5294117647058822,5,10.235294117647058,25.63529411764706,2.764705882352941,7.953333333333333,1.5294117647058822,19.58823529411765,3.835294117647059,2.5294117647058822,0.4941176470588235,0.11764705882352941,6.5,0,-4,-4,4,4,-4,0,NA,0,0,0,79.2
Ryan Griffin,0.11764705882352941,0.23529411764705882,1.0588235294117647,0,0,0,0,0.7647058823529411,62.5,0,0,0,0,3.176470588235294,1.9411764705882353,16.88235294117647,0,8.411764705882353,0,0,1,25,12,3,5,2.5,1.3,13,6.5,0,0,1,33.3,2,1,0,1,25,0,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,9.6875,4.130769230769231,8.25,5.030769230769231,6.725,0.0625,1,0.3125,7.05625,0,79.2875
Ryan Switzer,0,0,0,0,0,0,0,0,NA,0.29411764705882354,0.7647058823529411,0,0.8235294117647058,3.1176470588235294,2.588235294117647,16.470588235294116,0.058823529411764705,8.529411764705882,0.17647058823529413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.625,2.75,2,0,NA,1.7,7.411764705882353,2.164705882352941,9.058823529411764,3.558823529411765,2.429411764705882,0,NA,0,0,0,85.91764705882353
Ryan Tannehill,16.470588235294116,25,198.76470588235293,1.8235294117647058,0.35294117647058826,2.2941176470588234,16.58823529411765,43.64705882352941,106.87058823529412,2.4705882352941178,12.823529411764707,0.23529411764705882,10.461538461538462,0,0,0,0,0,0.11764705882352941,0.11764705882352941,9.941176470588236,36.511764705882356,218.88235294117646,8.994117647058824,114.94117647058823,7.041176470588235,4.7,83.82352941176471,5.288235294117647,1,3.9,3.411764705882353,14.358823529411765,8.647058823529411,2.235294117647059,2.7058823529411766,7.235294117647059,25.81764705882353,1.1764705882352942,7.923076923076923,1.0625,12.125,4.425,1.5,0.56875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Darnold,19.705882352941178,32.76470588235294,205.2941176470588,1.1176470588235294,0.9411764705882353,2.588235294117647,17.176470588235293,35.94117647058823,78.59411764705882,2.9411764705882355,8.235294117647058,0,5.2727272727272725,0,0,0,0,0,0.4117647058823529,0.11764705882352941,9.647058823529411,27.770588235294117,256,7.829411764705882,103.23529411764706,5.394117647058824,3.2588235294117647,102.05882352941177,5.176470588235294,1.7058823529411764,5.194117647058824,5.411764705882353,17.623529411764707,10.352941176470589,4.705882352941177,2.176470588235294,9.470588235294118,26.435294117647057,1.2352941176470589,8.090909090909092,0.7333333333333333,8.4,4.26,0.9333333333333333,0.3933333333333333,0.06666666666666667,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sammy Watkins,0,0.058823529411764705,0,0,0.058823529411764705,0,0,0,0,0.11764705882352941,0.058823529411764705,0,0.058823529411764705,6.235294117647059,3.9411764705882355,45.588235294117645,0.11764705882352941,20.470588235294116,0.17647058823529413,0.11764705882352941,0,0,24,24,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0,NA,0,-4,-4,4.5,4.5,0.5,1,2.533333333333333,29.470588235294116,7.18125,16.11764705882353,4.5,7.7823529411764705,0.058823529411764705,2,0.17647058823529413,3.8705882352941177,0,83.45882352941176
Saquon Barkley,0,0,0,0,0,0,0,0,NA,17.176470588235293,76.29411764705883,0.6470588235294118,23.5,6.764705882352941,5.176470588235294,42.23529411764706,0.17647058823529413,23.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4705882352941178,34.11764705882353,2.0058823529411764,42.1764705882353,2.2588235294117647,1.588235294117647,9.508333333333333,1.7058823529411764,-2.6470588235294117,-0.42352941176470593,44.88235294117647,8.564705882352941,1.276470588235294,0.8823529411764706,3.7444444444444445,0.29411764705882354,4.964705882352941,0,92.1
Scott Miller,0,0,0,0,0,0,0,0,NA,0.23529411764705882,1.8823529411764706,0,1.8823529411764706,3.588235294117647,1.9411764705882353,28.176470588235293,0.17647058823529413,16.352941176470587,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,4.75,4.75,3.25,3.25,0,NA,1.8181818181818181,22.470588235294116,12.633333333333333,5.705882352941177,2.2666666666666666,18.641176470588235,0.058823529411764705,5,0.11764705882352941,3.9176470588235293,0.11764705882352941,71.38823529411765
Seth Roberts,0,0,0,0,0,0,0,0,NA,0.058823529411764705,-0.23529411764705882,0,-0.23529411764705882,3.764705882352941,2.4705882352941178,26.294117647058822,0.11764705882352941,13.647058823529411,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-4,-4,0,0,0,NA,1.9230769230769231,15.529411764705882,6.664285714285715,10.764705882352942,4.164285714285715,7.9941176470588236,0.058823529411764705,5,0.17647058823529413,4.270588235294118,0.058823529411764705,82.72941176470589
Sony Michel,0,0,0,0,0,0,0,0,NA,14.647058823529411,58.529411764705884,0.29411764705882354,14.058823529411764,1.1764705882352942,0.5882352941176471,5.588235294117647,0,4.882352941176471,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,33.1764705882353,2.0294117647058822,25.352941176470587,1.6529411764705881,0.7058823529411765,14,0.5454545454545454,1.25,2,6.666666666666667,7.4375,0.9666666666666667,0.08333333333333333,1,0.25,11.108333333333333,0,65.45
Stefon Diggs,0,0.058823529411764705,0,0,0,0,0,0,39.6,0.4117647058823529,3.764705882352941,0,3.2941176470588234,9.470588235294118,6.294117647058823,77.6470588235294,0.6470588235294118,28.11764705882353,0.11764705882352941,0.11764705882352941,0,0,12,12,0,NA,0,0,NA,0,0,1,100,0,0,0,0,0,0,NA,0.3333333333333333,6.833333333333333,5.333333333333333,3.8333333333333335,3.8333333333333335,0,NA,3.625,56.11764705882353,11.452941176470588,21.529411764705884,3.0294117647058822,12.323529411764707,0.058823529411764705,13,0.5294117647058824,5.523529411764706,0.35294117647058826,94.28823529411764
Sterling Shepard,0,0,0,0,0,0,0,0,NA,0.35294117647058826,3.588235294117647,0,3.588235294117647,7.117647058823529,4.705882352941177,47.1764705882353,0.17647058823529413,18.58823529411765,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,8.833333333333334,8.833333333333334,1.3333333333333333,1.3333333333333333,0,NA,2.7058823529411766,32.588235294117645,7.123529411764706,14.588235294117647,3.0294117647058822,9.170588235294117,0.11764705882352941,5,0.11764705882352941,1.188235294117647,0.23529411764705882,83.59411764705882
Steven Sims,0,0.058823529411764705,0,0,0,0,0,0,39.6,0.29411764705882354,1.2941176470588236,0,1.588235294117647,4.176470588235294,2.588235294117647,28.823529411764707,0.23529411764705882,16,0.23529411764705882,0.11764705882352941,NA,NA,5,5,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0.6666666666666666,0.5,-0.25,5,4.625,0,NA,2.25,15.5,5.36,15.125,4.906666666666666,7.23125,0.0625,2,0.25,2.9625,0.0625,89.9625
T.J. Hockenson,0,0,0,0,0,0,0,0,NA,0.058823529411764705,0,0,0,5.176470588235294,3.2941176470588234,35.470588235294116,0.29411764705882354,15,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,2.1333333333333333,17.823529411764707,5.241176470588235,17.647058823529413,4.805882352941176,6.947058823529412,0.17647058823529413,2.75,0.23529411764705882,4.764705882352941,0.23529411764705882,86.74117647058824
